country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Costa Rica,2021-01-30,48128.0,45707.0,2421.0,1742.0,0.94,0.9,0.05,342.0,Pfizer/BioNTech
Costa Rica,2021-01-31,48128.0,45707.0,2421.0,1555.0,0.94,0.9,0.05,305.0,Pfizer/BioNTech
Costa Rica,2021-02-01,57701.0,45863.0,11838.0,1368.0,1.13,0.9,0.23,269.0,Pfizer/BioNTech
Costa Rica,2021-02-02,57701.0,45863.0,11838.0,0.0,1.13,0.9,0.23,269.0,Pfizer/BioNTech
Costa Rica,2021-02-03,57701.0,45863.0,11838.0,0.0,1.13,0.9,0.23,269.0,Pfizer/BioNTech
Costa Rica,2021-02-04,57701.0,45863.0,11838.0,0.0,1.13,0.9,0.23,269.0,Pfizer/BioNTech
Costa Rica,2021-02-05,57701.0,45863.0,11838.0,0.0,1.13,0.9,0.23,269.0,Pfizer/BioNTech
Costa Rica,2021-02-06,57701.0,45863.0,11838.0,0.0,1.13,0.9,0.23,269.0,Pfizer/BioNTech
Croatia,2020-12-13,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-14,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-15,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-16,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-17,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-18,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-19,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-20,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-21,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-22,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-23,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-24,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-25,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-26,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-27,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-28,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-29,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-30,7864.0,7864.0,11907.0,0.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2020-12-31,7864.0,7864.0,11907.0,1105.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2021-01-01,7864.0,7864.0,11907.0,1105.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2021-01-02,7864.0,7864.0,11907.0,1105.0,0.19,0.19,0.29,269.0,Pfizer/BioNTech
Croatia,2021-01-03,12285.0,12285.0,11907.0,1105.0,0.3,0.3,0.29,269.0,Pfizer/BioNTech
Croatia,2021-01-04,12285.0,12285.0,11907.0,1036.0,0.3,0.3,0.29,252.0,Pfizer/BioNTech
Croatia,2021-01-05,13798.0,13798.0,11907.0,989.0,0.34,0.34,0.29,241.0,Pfizer/BioNTech
Croatia,2021-01-06,13798.0,13798.0,11907.0,1334.0,0.34,0.34,0.29,325.0,Pfizer/BioNTech
Croatia,2021-01-07,20603.0,20603.0,11907.0,1662.0,0.5,0.5,0.29,405.0,Pfizer/BioNTech
Croatia,2021-01-08,24985.0,24985.0,11907.0,2130.0,0.61,0.61,0.29,519.0,Pfizer/BioNTech
Croatia,2021-01-09,30000.0,30000.0,11907.0,2689.0,0.73,0.73,0.29,655.0,Pfizer/BioNTech
Croatia,2021-01-10,30000.0,30000.0,11907.0,2693.0,0.73,0.73,0.29,656.0,Pfizer/BioNTech
Croatia,2021-01-11,30000.0,30000.0,11907.0,2748.0,0.73,0.73,0.29,669.0,Pfizer/BioNTech
Croatia,2021-01-12,30000.0,30000.0,11907.0,2802.0,0.73,0.73,0.29,683.0,Pfizer/BioNTech
Croatia,2021-01-13,34553.0,34553.0,11907.0,2479.0,0.84,0.84,0.29,604.0,Pfizer/BioNTech
Croatia,2021-01-14,38000.0,38000.0,11907.0,2485.0,0.93,0.93,0.29,605.0,Pfizer/BioNTech
Croatia,2021-01-15,41532.0,41532.0,11907.0,2364.0,1.01,1.01,0.29,576.0,Pfizer/BioNTech
Croatia,2021-01-16,45906.0,45906.0,11907.0,2272.0,1.12,1.12,0.29,553.0,Pfizer/BioNTech
Croatia,2021-01-17,45906.0,45906.0,11907.0,2510.0,1.12,1.12,0.29,611.0,Pfizer/BioNTech
Croatia,2021-01-18,45906.0,45906.0,11907.0,2747.0,1.12,1.12,0.29,669.0,Pfizer/BioNTech
Croatia,2021-01-19,54304.0,54304.0,11907.0,2984.0,1.32,1.32,0.29,727.0,Pfizer/BioNTech
Croatia,2021-01-20,54304.0,54304.0,11907.0,3329.0,1.32,1.32,0.29,811.0,Pfizer/BioNTech
Croatia,2021-01-21,54304.0,54304.0,11907.0,3343.0,1.32,1.32,0.29,814.0,Pfizer/BioNTech
Croatia,2021-01-22,64951.0,54304.0,11907.0,3346.0,1.58,1.32,0.29,815.0,Pfizer/BioNTech
Croatia,2021-01-23,64951.0,54304.0,11907.0,2960.0,1.58,1.32,0.29,721.0,Pfizer/BioNTech
Croatia,2021-01-24,64951.0,54304.0,11907.0,2800.0,1.58,1.32,0.29,682.0,Pfizer/BioNTech
Croatia,2021-01-25,69984.0,58077.0,11907.0,2640.0,1.7,1.41,0.29,643.0,Pfizer/BioNTech
Croatia,2021-01-26,69984.0,58077.0,11907.0,2598.0,1.7,1.41,0.29,633.0,Pfizer/BioNTech
Croatia,2021-01-27,69984.0,58077.0,11907.0,2448.0,1.7,1.41,0.29,596.0,Pfizer/BioNTech
Croatia,2021-01-28,69984.0,58077.0,11907.0,2299.0,1.7,1.41,0.29,560.0,Pfizer/BioNTech
Croatia,2021-01-29,80000.0,58077.0,11907.0,2150.0,1.95,1.41,0.29,524.0,Pfizer/BioNTech
Croatia,2021-01-30,80000.0,58077.0,11907.0,2097.0,1.95,1.41,0.29,511.0,Pfizer/BioNTech
Croatia,2021-01-31,80000.0,58077.0,11907.0,2045.0,1.95,1.41,0.29,498.0,Pfizer/BioNTech
Croatia,2021-02-01,83928.0,58829.0,25099.0,1992.0,2.04,1.43,0.61,485.0,Pfizer/BioNTech
Croatia,2021-02-02,83928.0,58829.0,25099.0,1920.0,2.04,1.43,0.61,468.0,Pfizer/BioNTech
Croatia,2021-02-03,87929.0,59064.0,28865.0,1848.0,2.14,1.44,0.7,450.0,Pfizer/BioNTech
Croatia,2021-02-04,95505.0,59593.0,35912.0,2573.0,2.33,1.45,0.87,627.0,Pfizer/BioNTech
Croatia,2021-02-05,95505.0,59593.0,35912.0,0.0,2.33,1.45,0.87,627.0,Pfizer/BioNTech
Croatia,2021-02-06,95505.0,59593.0,35912.0,0.0,2.33,1.45,0.87,627.0,Pfizer/BioNTech
Cyprus,2020-12-13,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-14,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-15,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-16,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-17,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-18,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-19,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-20,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-21,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-22,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-23,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-24,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-25,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-26,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-27,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-28,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-29,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-30,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2020-12-31,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-01,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-02,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-03,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-04,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-05,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-06,3901.0,15322.0,2057.0,0.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-07,3901.0,15322.0,2057.0,534.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-08,3901.0,15322.0,2057.0,534.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-09,3901.0,15322.0,2057.0,534.0,0.45,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-10,6035.0,15322.0,2057.0,534.0,0.69,1.75,0.23,610.0,Pfizer/BioNTech
Cyprus,2021-01-11,6035.0,15322.0,2057.0,594.0,0.69,1.75,0.23,678.0,Pfizer/BioNTech
Cyprus,2021-01-12,6035.0,15322.0,2057.0,635.0,0.69,1.75,0.23,725.0,Pfizer/BioNTech
Cyprus,2021-01-13,6035.0,15322.0,2057.0,664.0,0.69,1.75,0.23,758.0,Pfizer/BioNTech
Cyprus,2021-01-14,6035.0,15322.0,2057.0,708.0,0.69,1.75,0.23,808.0,Pfizer/BioNTech
Cyprus,2021-01-15,10226.0,15322.0,2057.0,751.0,1.17,1.75,0.23,857.0,Pfizer/BioNTech
Cyprus,2021-01-16,10226.0,15322.0,2057.0,821.0,1.17,1.75,0.23,937.0,Pfizer/BioNTech
Cyprus,2021-01-17,10226.0,15322.0,2057.0,891.0,1.17,1.75,0.23,1017.0,Pfizer/BioNTech
Cyprus,2021-01-18,10226.0,15322.0,2057.0,917.0,1.17,1.75,0.23,1047.0,Pfizer/BioNTech
Cyprus,2021-01-19,10226.0,15322.0,2057.0,943.0,1.17,1.75,0.23,1077.0,Pfizer/BioNTech
Cyprus,2021-01-20,10226.0,15322.0,2057.0,969.0,1.17,1.75,0.23,1106.0,Pfizer/BioNTech
Cyprus,2021-01-21,10226.0,15322.0,2057.0,996.0,1.17,1.75,0.23,1137.0,Pfizer/BioNTech
Cyprus,2021-01-22,17379.0,15322.0,2057.0,1022.0,1.98,1.75,0.23,1167.0,Pfizer/BioNTech
Cyprus,2021-01-23,17379.0,15322.0,2057.0,1035.0,1.98,1.75,0.23,1182.0,Pfizer/BioNTech
Cyprus,2021-01-24,17379.0,15322.0,2057.0,1048.0,1.98,1.75,0.23,1196.0,Pfizer/BioNTech
Cyprus,2021-01-25,17379.0,15322.0,2057.0,1061.0,1.98,1.75,0.23,1211.0,Pfizer/BioNTech
Cyprus,2021-01-26,17379.0,15322.0,2057.0,1074.0,1.98,1.75,0.23,1226.0,Pfizer/BioNTech
Cyprus,2021-01-27,17379.0,15322.0,2057.0,1087.0,1.98,1.75,0.23,1241.0,Pfizer/BioNTech
Cyprus,2021-01-28,17379.0,15322.0,2057.0,1100.0,1.98,1.75,0.23,1256.0,Pfizer/BioNTech
Cyprus,2021-01-29,25168.0,19617.0,5551.0,1113.0,2.87,2.24,0.63,1271.0,Pfizer/BioNTech
Cyprus,2021-01-30,25168.0,19617.0,5551.0,1110.0,2.87,2.24,0.63,1267.0,Pfizer/BioNTech
Cyprus,2021-01-31,25168.0,19617.0,5551.0,1108.0,2.87,2.24,0.63,1265.0,Pfizer/BioNTech
Cyprus,2021-02-01,25168.0,19617.0,5551.0,1105.0,2.87,2.24,0.63,1262.0,Pfizer/BioNTech
Cyprus,2021-02-02,25168.0,19617.0,5551.0,1103.0,2.87,2.24,0.63,1259.0,Pfizer/BioNTech
Cyprus,2021-02-03,25168.0,19617.0,5551.0,1100.0,2.87,2.24,0.63,1256.0,Pfizer/BioNTech
Cyprus,2021-02-04,25168.0,19617.0,5551.0,1098.0,2.87,2.24,0.63,1254.0,Pfizer/BioNTech
Cyprus,2021-02-05,32837.0,22813.0,10024.0,1096.0,3.75,2.6,1.14,1251.0,Pfizer/BioNTech
Cyprus,2021-02-06,32837.0,22813.0,10024.0,0.0,3.75,2.6,1.14,1251.0,Pfizer/BioNTech
Czechia,2020-12-13,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-14,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-15,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-16,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-17,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-18,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-19,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-20,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-21,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-22,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-23,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-24,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-25,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-26,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-27,1257.0,1257.0,622.0,0.0,0.01,0.01,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-28,3540.0,3540.0,622.0,2283.0,0.03,0.03,0.01,213.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-29,6997.0,6997.0,622.0,2870.0,0.07,0.07,0.01,268.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-30,10460.0,10460.0,622.0,3068.0,0.1,0.1,0.01,286.0,"Moderna, Pfizer/BioNTech"
Czechia,2020-12-31,11764.0,11764.0,622.0,2627.0,0.11,0.11,0.01,245.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-01,12026.0,12026.0,622.0,2154.0,0.11,0.11,0.01,201.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-02,13282.0,13282.0,622.0,2004.0,0.12,0.12,0.01,187.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-03,14197.0,14197.0,622.0,1849.0,0.13,0.13,0.01,173.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-04,17763.0,17763.0,622.0,2032.0,0.17,0.17,0.01,190.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-05,22267.0,22267.0,622.0,2181.0,0.21,0.21,0.01,204.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-06,28064.0,28064.0,622.0,2515.0,0.26,0.26,0.01,235.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-07,35988.0,35988.0,622.0,3461.0,0.34,0.34,0.01,323.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-08,45921.0,45921.0,622.0,4842.0,0.43,0.43,0.01,452.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-09,47912.0,47912.0,622.0,4947.0,0.45,0.45,0.01,462.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-10,49623.0,49623.0,622.0,5061.0,0.46,0.46,0.01,473.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-11,59354.0,59354.0,622.0,5942.0,0.55,0.55,0.01,555.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-12,72693.0,72693.0,622.0,7204.0,0.68,0.68,0.01,673.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-13,86134.0,86134.0,622.0,8296.0,0.8,0.8,0.01,775.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-14,101140.0,101140.0,622.0,9307.0,0.94,0.94,0.01,869.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-15,114808.0,114808.0,622.0,9841.0,1.07,1.07,0.01,919.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-16,118122.0,118122.0,622.0,10030.0,1.1,1.1,0.01,937.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-17,121161.0,120539.0,622.0,10220.0,1.13,1.13,0.01,954.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-18,134920.0,132526.0,2394.0,10795.0,1.26,1.24,0.02,1008.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-19,149588.0,144511.0,5077.0,10985.0,1.4,1.35,0.05,1026.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-20,165054.0,157410.0,7644.0,11274.0,1.54,1.47,0.07,1053.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-21,181637.0,172288.0,9349.0,11500.0,1.7,1.61,0.09,1074.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-22,196928.0,186584.0,10344.0,11731.0,1.84,1.74,0.1,1095.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-23,200581.0,189401.0,11180.0,11780.0,1.87,1.77,0.1,1100.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-24,203637.0,191603.0,12034.0,11782.0,1.9,1.79,0.11,1100.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-25,215994.0,201056.0,14938.0,11582.0,2.02,1.88,0.14,1082.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-26,230183.0,211317.0,18866.0,11514.0,2.15,1.97,0.18,1075.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-27,243422.0,220100.0,23322.0,11195.0,2.27,2.06,0.22,1045.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-28,256449.0,227093.0,29356.0,10687.0,2.39,2.12,0.27,998.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-29,270151.0,233092.0,37059.0,10460.0,2.52,2.18,0.35,977.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-30,271932.0,233806.0,38126.0,10193.0,2.54,2.18,0.36,952.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-01-31,273747.0,234501.0,39246.0,10016.0,2.56,2.19,0.37,935.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-02-01,284934.0,238128.0,46806.0,9849.0,2.66,2.22,0.44,920.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-02-02,298628.0,241996.0,56632.0,9778.0,2.79,2.26,0.53,913.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-02-03,313569.0,246221.0,67348.0,10021.0,2.93,2.3,0.63,936.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-02-04,330298.0,250518.0,79780.0,10550.0,3.08,2.34,0.74,985.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-02-05,344009.0,254588.0,89421.0,10551.0,3.21,2.38,0.84,985.0,"Moderna, Pfizer/BioNTech"
Czechia,2021-02-06,346439.0,255380.0,91059.0,10644.0,3.24,2.38,0.85,994.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-13,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-14,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-15,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-16,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-17,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-18,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-19,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-20,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-21,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-22,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-23,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-24,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-25,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-26,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-27,6648.0,6648.0,5.0,0.0,0.11,0.11,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-28,8654.0,8654.0,5.0,2006.0,0.15,0.15,0.0,346.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-29,17786.0,17786.0,5.0,5569.0,0.31,0.31,0.0,961.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-30,29447.0,29447.0,5.0,7600.0,0.51,0.51,0.0,1312.0,"Moderna, Pfizer/BioNTech"
Denmark,2020-12-31,35790.0,35790.0,5.0,7286.0,0.62,0.62,0.0,1258.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-01,38177.0,38177.0,5.0,6306.0,0.66,0.66,0.0,1089.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-02,47248.0,47248.0,5.0,6767.0,0.82,0.82,0.0,1168.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-03,53389.0,53389.0,5.0,6677.0,0.92,0.92,0.0,1153.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-04,55846.0,55846.0,5.0,6742.0,0.96,0.96,0.0,1164.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-05,69600.0,69600.0,5.0,7402.0,1.2,1.2,0.0,1278.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-06,89757.0,89757.0,5.0,8616.0,1.55,1.55,0.0,1488.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-07,107576.0,107576.0,5.0,10255.0,1.86,1.86,0.0,1770.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-08,116187.0,116187.0,5.0,11144.0,2.01,2.01,0.0,1924.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-09,118095.0,118095.0,5.0,10121.0,2.04,2.04,0.0,1747.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-10,118911.0,118911.0,5.0,9360.0,2.05,2.05,0.0,1616.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-11,119570.0,119570.0,5.0,9103.0,2.06,2.06,0.0,1572.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-12,120031.0,120031.0,5.0,7204.0,2.07,2.07,0.0,1244.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-13,132761.0,132761.0,5.0,6143.0,2.29,2.29,0.0,1061.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-14,150702.0,150702.0,5.0,6161.0,2.6,2.6,0.0,1064.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-15,165912.0,165907.0,5.0,7104.0,2.86,2.86,0.0,1226.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-16,170522.0,170510.0,12.0,7490.0,2.94,2.94,0.0,1293.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-17,173789.0,173051.0,738.0,7840.0,3.0,2.99,0.01,1354.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-18,179826.0,176926.0,2900.0,8608.0,3.1,3.05,0.05,1486.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-19,184445.0,179418.0,5027.0,9202.0,3.18,3.1,0.09,1589.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-20,187881.0,180939.0,6942.0,7874.0,3.24,3.12,0.12,1359.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-21,191793.0,182468.0,9325.0,5870.0,3.31,3.15,0.16,1013.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-22,198176.0,183127.0,15049.0,4609.0,3.42,3.16,0.26,796.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-23,206132.0,183911.0,22221.0,5087.0,3.56,3.18,0.38,878.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-24,213405.0,184530.0,28875.0,5659.0,3.68,3.19,0.5,977.0,"Moderna, Pfizer/BioNTech"
Denmark,2021-01-25,216123.0,184775.0,31348.0,5185.0,3.73,3.19,0.54,895.0,"Moderna, Pfizer/BioNTech"
